wikidata_code;birth;death;name;main_occ;citizenship;bplo1;dplo1;bpla1;dpla1
Q2976645;1743;1819;Claude-Anne_de_Rouvroy_de_Saint_Simon;politician;France;.0180600006133318;-1.649999976158142;45.41139984130859;42.81666564941406
Q2976646;1949;;Claude-Annick_Tissot;politician;France;2.453055620193481;;48.77777862548828;
Q2976650;1742;1812;Claude-Antoine_Bolot;politician;France;5.812222003936768;5.814722061157227;47.40611267089844;47.47583389282227
Q2976651;1785;1839;Claude-Antoine_Bouchet;physician;France;4.841388702392578;;45.75888824462891;
Q2976652;1819;1895;Claude-Antoine_Ducis;priest;France;6.574999809265137;6.129444599151611;45.71805572509766;45.89916610717773
Q2976653;1855;1922;Claude-Antoine_Dussort;painter;France;5.068055629730225;5.068055629730225;45.85166549682617;45.85166549682617
Q2976654;1719;1807;Claude-Antoine_Rudel;politician;France;3.278888940811157;3.420833349227905;45.75138854980469;45.86055374145508
Q2976656;1760;1838;Claude_Antoine_Gabriel,_duc_de_Choiseul-Stainville;soldier;France;6.50166654586792;2.351388931274414;48.58944320678711;48.8569450378418
Q2976658;1730;1806;Claude-Arnould_Poute;militar;France;;.3352777659893036;;46.58111190795898
Q2976660;1809;1878;Claude-Auguste_Bajat;vendeur;France;5.726388931274414;5.726388931274414;45.18694305419922;45.18694305419922
Q2976661;1770;1829;Claude-Auguste_Dorion;poet;France;-1.465559959411621;2.351388931274414;47.21527862548828;48.8569450378418
Q2976662;1748;1819;Claude-Auguste_Petit_de_Beauverger;lawyer;France;4.734722137451172;2.351388931274414;47.66555404663086;48.8569450378418
Q2976665;1972;;Claude-Arnaud_Rivenet;football;France;3.057499885559082;;50.63194274902344;
Q2976666;1700;1786;Claude-Augustin_Duflos;architect;France;2.351388931274414;2.351388931274414;48.8569450378418;48.8569450378418
Q2976667;1810;1875;Augustin_Rabatau;politician;France;5.376389026641846;5.376389026641846;43.29666519165039;43.29666519165039
Q2976668;1677;1722;Claude-Augustin_Cayot;sculptor;France;2.351388931274414;2.351388931274414;48.8569450378418;48.8569450378418
Q2976669;1788;1852;Claude-Augustin_Vieilh_de_Boisjolin;writer;France;2.351388931274414;;48.8569450378418;
Q297667;1916;2006;Hassan_Gouled_Aptidon;politician;Djibouti;43.57897186279297;43.14805603027344;10.64770984649658;11.59500026702881
Q2976670;1778;1836;Claude-Austrégésile_de_Bengy_de_Puyvallée;politician;France;2.39555549621582;2.39555549621582;47.08361053466797;47.08361053466797
Q2976673;1750;1832;Claude-Bonaventure_Vigneron;politician;France;6.370277881622315;6.155277729034424;47.64916610717773;47.62222290039063
Q2976674;1752;1823;Claude-Augustin_Tercier;militar;France;4.543099880218506;;50.19580078125;
Q2976676;1782;1852;Claude-Charles_Cartigny;actor;France;1.077777743339539;2.351388931274414;49.92166519165039;48.8569450378418
Q2976677;1735;1807;Claude-Charles_Saunier;craftsman;France;2.351388931274414;2.351388931274414;48.8569450378418;48.8569450378418
Q2976678;1731;1805;Claude-Charles_de_Damas_de_Marillac;administrator;France;4.841388702392578;2.289444446563721;45.75888824462891;49.00194549560547
Q2976681;1727;1790;Claude-Charles_de_Peyssonnel;diplomat;France;5.376389026641846;2.351388931274414;43.29666519165039;48.8569450378418
Q2976683;1723;1794;Claude-Constant_Jouvenel_des_Ursins_d'Harville_—;officer;France;2.134166717529297;;48.80472183227539;
Q2976684;1931;;Claude-Edmond_Braulx;writer;France;4.765833377838135;;49.85527801513672;
Q2976685;1913;1966;Claude-Edmonde_Magny;writer;France;6.732222080230713;2.326888799667358;47.78361129760742;48.83302307128906
Q2976686;1566;1636;Claude-Enoch_Virey;politician;France;4.921666622161865;4.853888988494873;46.83083343505859;46.78111267089844
Q2976687;1741;1820;Claude-Etienne_Hugau;politician;France;2.351388931274414;1.152500033378601;48.8569450378418;49.02333450317383
Q2976688;1741;1822;Claude-François-Louis_Jeannet;politician;France;3.724999904632568;3.724999904632568;48.00194549560547;48.00194549560547
Q2976689;1743;1822;Claude-Emmanuel_Dobsen;magistrat;France;2.998888969421387;6.235555648803711;49.58111190795898;44.09249877929688
Q2976691;1767;1828;Claude-François-Étienne_Dupin;politician;France;6.176944255828857;2.351388931274414;49.11972045898438;48.8569450378418
Q2976692;1932;2013;Claude-François_Baudez;archaeologist;France;2.351388931274414;2.351388931274414;48.8569450378418;48.8569450378418
Q2976693;1763;1800;Claude-François-Xavier_Mercier_de_Compiègne;translator;France;2.822222232818604;;49.41416549682617;
Q2976694;1931;1982;Claude-François_Cheinisse;writer;France;2.300291776657105;1.030555605888367;48.84132766723633;48.5613899230957
Q2976695;1745;1791;Claude-François_Deschamps_de_Champloiseau;priest;France;1.904166698455811;;47.9022216796875;
Q2976696;1728;1804;Claude-François_Attiret;sculptor;France;5.48972225189209;5.48972225189209;47.09222412109375;47.09222412109375
Q2976697;1753;1821;Claude-François_Fillette-Loraux;writer;France;;2.351388931274414;;48.8569450378418
Q2976699;1699;1775;Claude-François_Jore;bookseller;France;1.102499961853027;9.189999580383301;49.44305419921875;45.46694564819336
Q29767;1875;1958;Hubert_Rouger;politician;France;4.192222118377686;4.360000133514404;43.78499984741211;43.83694458007813
Q2976701;1935;;Claude-François_Jullien;journalist;France;-4.486944675445557;;48.38999938964844;
Q2976702;1771;1812;Claude_François_Ferey;militar;France;5.517222404479981;-5.663888931274414;47.5091667175293;40.96666717529297
Q2976703;1634;1703;Claude-François_Vignon;painter;France;2.351388931274414;2.351388931274414;48.8569450378418;48.8569450378418
Q2976705;1735;1800;Claude-François_de_Lezay-Marnésia;poet;France;6.176944255828857;6.021389007568359;49.11972045898438;47.24222183227539
Q2976706;1696;1768;Claude-François_de_Maillard;militar;France;4.586666584014893;4.586666584014893;49.57860946655273;49.57860946655273
Q2976707;1710;1789;Claude-François_Lysarde_de_Radonvilliers;teacher;France;3.461388826370239;2.351388931274414;46.82916641235352;48.8569450378418
Q2976710;1732;1803;Claude-François_de_Murat;politician;France;;2.351388931274414;;48.8569450378418
Q2976711;1688;1760;Claude-François_de_Narbonne-Pelet;vicar;France;4.628611087799072;.6211110949516296;43.67694473266602;43.93444442749023
Q2976712;1757;1833;Joseph_Chambon_(1757-1833);soldier;France;2.829999923706055;2.351388931274414;42.52388763427734;48.8569450378418
Q2976713;1766;1794;Claude-François_de_Payan;political;France;5.733333110809326;2.351388931274414;45.38333511352539;48.8569450378418
Q2976714;1951;;Claude-Guy_Onfray;poet;France;2.226944446563721;;48.87111282348633;
Q2976716;1752;1832;Claude-François_de_Thiollaz;prelate;France;5.958333492279053;6.129444599151611;46.03499984741211;45.89916610717773
Q2976717;1933;2020;Claude-Gérard_Marcus;politician;France;2.276488780975342;2.388183355331421;48.86360931396484;48.8408088684082
Q2976718;1745;1831;Claude-Henri_Bijon;politician;France;4.027777671813965;5.04194450378418;46.53277587890625;47.32305526733398
Q2976719;;;Claude-Henri_Buffard;choreographer;France;5.726388931274414;;45.18694305419922;
Q2976720;1706;1765;Claude-Godefroy_Coquart;missionary;France;1.855555534362793;-71.05916595458984;50.9474983215332;48.42777633666992
Q2976722;1933;2016;Claude-Henri_Rocquet;writer;France;2.376388788223267;2.351388931274414;51.03777694702148;48.8569450378418
Q2976723;;;Claude-Henri_Vic;composer;France;4;4.18055534362793;43.90944290161133;43.73944473266602
Q2976726;1760;1840;Claude-Henry-Étienne_Bernard_de_Sassenay;politician;France;5.04194450378418;7.268333435058594;47.32305526733398;43.70194625854492
Q2976728;1813;1875;Claude-Henri_Plantier;bishop;France;5.726110935211182;4.360000133514404;45.83499908447266;43.83694458007813
Q2976734;1708;1775;Claude-Henri_de_Fusée_de_Voisenon;writer;France;2.664166688919067;2.664166688919067;48.5716667175293;48.5716667175293
Q2976735;1744;1827;Claude-Ignace-Sébastien_Brugière_de_La_Verchère;politician;France;3.112499952316284;3.56333327293396;45.89361190795898;45.81944274902344
Q2976737;1722;1810;Claude-Ignace_Franchet_de_Rans;priest;France;6.021389007568359;6.021389007568359;47.24222183227539;47.24222183227539
Q2976738;1761;1819;Claude-Ignace_Laurent;priest;France;5.138611316680908;;48.11083221435547;
Q2976740;1928;2009;Claude-Jacques_Legrand;artist;France;7.268333435058594;-1.448333382606506;43.70194625854492;47.78277587890625
Q2976741;1740;1794;Claude-Jean-François_Despréaux;violin;France;;2.351388931274414;;48.8569450378418
Q2976742;1760;1848;Claude-Jean-Joseph_Brulley_de_La_Brunière;priest;France;3.722777843475342;3.500555515289307;48.71888732910156;44.51833343505859
Q2976743;1934;2007;Claude-Jean_Bertrand;journalist;France;3.058611154556274;2.132222175598145;36.77639007568359;48.89389038085938
Q2976746;1923;1981;Claude-Jean_Bonnardot;actor;France;2.300291776657105;-1.586944460868835;48.84132766723633;48.83805465698242
Q2976747;1933;2016;Claude-Jean_Philippe;actor;France;-5.80388879776001;2.300291776657105;35.77666854858398;48.84132766723633
Q2976748;1786;1867;Claude-Joseph_Bonnet;business;France;5.408888816833496;4.841388702392578;46.04000091552734;45.75888824462891
Q2976749;1770;1839;Claude-Joseph_Buget;officer;France;5.228055477142334;2.89472222328186;46.2047233581543;42.6974983215332
Q2976750;1736;1828;Claude-Joseph_Girault;politician;France;2.351388931274414;2.351388931274414;48.8569450378418;48.8569450378418
Q2976751;1749;1829;Claude-Joseph_Lalouette;politician;France;2.351388931274414;;48.8569450378418;
Q2976752;1622;1689;Claude-Jean_Allouez;explorer;France;4.275277614593506;-85.58000183105469;45.30277633666992;44.34000015258789
Q2976757;1890;1966;Claude-Joseph_Gignoux;politician;France;4.841388702392578;2.351388931274414;45.75888824462891;48.8569450378418
Q2976758;1841;1899;Claude-Jules_Duruof;balloonist;France;2.351388931274414;;48.8569450378418;
Q2976760;1764;1853;Claude-Laurent_Bourgeois_de_Jessaint;politician;France;4.577499866485596;4.585833549499512;48.29639053344727;48.30166625976563
Q2976761;1748;1794;Claude-Lazare_Petitjean;politician;France;3.056666612625122;3.056666612625122;46.58333206176758;46.58333206176758
Q2976762;1754;1814;Claude-Louis-Samson_Michel;lawyer;France;3.972500085830689;3.079166650772095;50.27694320678711;50.37083435058594
Q2976764;1766;1825;Claude-Louis_Bruslé_de_Valsuzenay;politician;France;2.351388931274414;2.351388931274414;48.8569450378418;48.8569450378418
Q2976766;1746;1816;Claude-Louis_Desrais;draughtswoman;France;2.351388931274414;2.351388931274414;48.8569450378418;48.8569450378418
Q2976767;1703;1780;Claude-Louis_Fourmont;orientalist;France;2.200555562973023;;48.97305679321289;
Q2976768;1741;1819;Claude-Louis_Jacobé_de_Naurois;politician;France;5.33305549621582;2.351388931274414;47.86249923706055;48.8569450378418
Q2976769;1753;1795;Claude-Louis_Châtelet;painter;France;2.351388931274414;2.351388931274414;48.8569450378418;48.8569450378418
Q2976770;1928;2005;Claude-Louis_Renard;collector;France;2.276488780975342;2.24138879776001;48.86360931396484;48.83527755737305
Q2976771;1768;1838;Claude-Louis_Rodet;lawyer;France;5.228055477142334;5.228055477142334;46.2047233581543;46.2047233581543
Q2976772;1735;1810;Claude-Louis_Rousseau;prelate;France;2.351388931274414;1.327222228050232;48.8569450378418;47.59305572509766
Q2976774;;1764;Claude-Louis_d'Aviler;architect;France;;2.351388931274414;;48.8569450378418
Q2976775;1749;1806;Claude_Louis_Petiet;politician;France;4.574166774749756;2.351388931274414;47.85833358764648;48.8569450378418
Q2976777;1742;1819;Claude-Louis_de_Chartongne;révolution_française;France;5.0813889503479;5.382777690887451;49.14333343505859;49.15972137451172
Q2976778;1770;1855;Claude-Louis_de_Lesquen;priest;France;-2.183611154556274;-2.050277709960938;48.56916809082031;48.4555549621582
Q2976779;1762;1819;Claude-Madeleine_Grivaud_de_La_Vincelle;historian;France;4.853888988494873;2.351388931274414;46.78111267089844;48.8569450378418
Q2976780;1736;1797;Claude-Marguerite_Renart_de_Fuchsamberg;militar;France;-.9669444561004639;-8.994444847106934;45.94194412231445;37.02500152587891
Q2976781;1764;1828;Claude-Marie-Joseph_Jeannot_de_Moncey;politician;France;6.021389007568359;2.351388931274414;47.24222183227539;48.8569450378418
Q2976782;1745;1824;Louis,_duc_de_La_Chastre;militar;France;2.351388931274414;2.240277767181397;48.8569450378418;48.80749893188477
Q2976784;1757;1806;Claude-Marie-Louis-Emmanuel_Carbon_de_Flins_Des_Oliviers;playwright;France;4.028611183166504;3.909166574478149;49.26527786254883;49.83499908447266
Q2976785;1787;1843;Claude-Marie-Paul_Tharin;priest;France;6.021389007568359;7.752222061157227;47.24222183227539;48.57333374023438
Q2976786;1895;2005;Claude-Marie_Boucaud;;France;4.256111145019531;5.349166870117188;46.3488883972168;45.90361022949219
Q2976787;1755;1836;Claude-Marie_Carnot;politician;France;4.633888721466065;4.298611164093018;46.95166778564453;46.95111083984375
Q2976788;1811;1879;Mécène_Marié_de_l'Isle;opera;France;3.932222127914429;2.822222232818604;47.06444549560547;49.41416549682617
Q2976789;1699;1771;Claude-Marie_Guyon;historian;France;5.55388879776001;2.351388931274414;46.67444610595703;48.8569450378418
Q2976792;1745;1791;Claude-Marie_Le_Laé;lawyer;France;-4.519444465637207;-4.249444484710693;48.56972122192383;48.45083236694336
Q2976795;1746;1816;Claude-Marie_Ruffo_de_La_Ric;politician;France;5.726388931274414;2.353888988494873;45.18694305419922;48.93555450439453
Q2976796;1817;1895;Claude_Marie_Dubuis;priest;France;4.211666584014893;4.811388969421387;46.07277679443359;45.64777755737305
Q2976798;1720;1793;Claude-Martin_Goupy;architect;France;;2.351388931274414;;48.8569450378418
Q2976799;1701;1736;Claude-Mathieu_Olivier;poet;France;5.376389026641846;5.376389026641846;43.29666519165039;43.29666519165039
Q2976800;1799;1864;Claude-Marius_Vaïsse;politician;France;5.376389026641846;4.841388702392578;43.29666519165039;45.75888824462891
Q2976802;1658;1719;Claude-Maur_d'Aubigné;archbishop;France;-.4283333420753479;1.102499961853027;47.20055389404297;49.44305419921875
Q2976803;1762;1805;Claude-Mathieu_Delagardette;architect;France;2.351388931274414;1.904166698455811;48.8569450378418;47.9022216796875
Q2976804;1804;1854;Claude-Melchior_Raymond;lawyer;France;5.920833110809326;;45.56638717651367;
Q2976807;1951;;Claude-Max_Lochu;painter;France;6.998055458068848;;47.50694274902344;
Q2976808;1930;2015;Claude_Michel_Cluny;literary;France;4.796111106872559;2.351388931274414;49.77999877929688;48.8569450378418
Q2976809;1751;1828;Claude-Michel_Quantin;politician;France;.7430555820465088;.7494444251060486;47.9202766418457;47.83388900756836
Q2976811;1748;1829;Claude-Michel_Larché;politician;France;5.04194450378418;5.04194450378418;47.32305526733398;47.32305526733398
Q2976813;1683;1748;Claude-Michel_Bégon_de_la_Cour;officer;Canada;-61.01499938964844;-72.55000305175781;14.64999961853027;46.34999847412109
Q2976814;1776;1826;Claude-Nicolas_Chatillon;poet;France;1.102499961853027;2.351388931274414;49.44305419921875;48.8569450378418
Q2976815;1755;1803;Claude-Nicolas_Malapeau;draughtswoman;France;2.351388931274414;;48.8569450378418;
Q2976817;1784;1843;Édouard_Mounier;politician;France;5.726388931274414;;45.18694305419922;
Q2976820;1784;1857;Claude-Nicolas_Vaudrey;politician;France;5.04194450378418;4.599722385406494;47.32305526733398;47.62972259521484
Q2976821;1765;1815;Claude-Pascal_Morel-Beaulieu;marin;France;.2330555617809296;2.351388931274414;49.41888809204102;48.8569450378418
Q2976822;1694;1768;Claude-Philippe_Fyot_de_La_Marche;magistrat;France;5.04194450378418;5.04194450378418;47.32305526733398;47.32305526733398
Q2976823;1750;1827;Claude-Pierre_de_Delay_d'Agier;politician;France;5.050833225250244;5.050000190734863;45.04555511474609;45.03777694702148
Q2976824;1746;1807;Claude-Pierre_Dornier;politician;France;5.679999828338623;5.04194450378418;47.55694580078125;47.32305526733398
Q2976825;1729;1757;Claude-Pierre_Patu;poet;France;2.351388931274414;6.34499979019165;48.8569450378418;45.27666854858398
Q2976827;1719;1803;Claude-Quentin_La_Chiche;engineer;France;5.48972225189209;2.351388931274414;47.09222412109375;48.8569450378418
Q2976829;1761;1849;Claude-René-César_de_Courtarvel;officer;France;1.488333344459534;1.414160013198853;48.4466667175293;47.93439865112305
Q2976831;1792;1853;Claude-René_Bacot_de_Romand;politician;France;2.351388931274414;.8455555438995361;48.8569450378418;47.42111206054688
Q2976832;1736;1795;Claude-René_Pâris;militar;France;-1.330833315849304;-2.982500076293945;47.00305557250977;47.66777801513672
Q2976833;1749;1793;Claude-Rémy_Buirette_de_Verrières;lawyer;France;4.908055782318115;4.351666450500488;49.06499862670898;50.8466682434082
Q2976835;1697;1767;Claude-Pierre_Goujet;biographer;France;2.351388931274414;2.351388931274414;48.8569450378418;48.8569450378418
Q2976836;1745;1815;Claude-Sylvain_Pâris;politician;France;.7549999952316284;-1.553888916969299;47.41444396972656;47.21722412109375
Q2976837;1754;1819;Claude-Sylvestre_Colaud;politician;France;6.635000228881836;2.351388931274414;44.89583206176758;48.8569450378418
Q2976839;1690;1772;Claude-Thomas_Renart_de_Fuchsamberg;navy;France;2.351388931274414;-.9669444561004639;48.8569450378418;45.94194412231445
Q2976841;1802;1858;Claude-Théophile_Duchapt;lawyer;France;2.39555549621582;;47.08361053466797;
Q2976844;1748;1814;Claude_Caroillon_Destillières;business;France;5.33305549621582;2.351388931274414;47.86249923706055;48.8569450378418
Q2976845;1963;;Claude-Yves_Robin;business;France;4.841388702392578;;45.75888824462891;
Q2976846;1678;1738;Claude-Thomas_Dupuy;intendant;France;2.351388931274414;-1.745833277702332;48.8569450378418;48.02472305297852
